t_s,pwm,power_w,t_sense_c,t_die_c,rpm,fan_power_rel
40.400,40.0000,150.0000,44.5000,46.5190,6000.00,0.064000
40.500,40.0000,150.0000,44.4375,46.5510,6000.00,0.064000
40.600,40.0000,150.0000,44.5625,46.5829,6000.00,0.064000
40.700,40.0000,150.0000,44.6250,46.6148,6000.00,0.064000
40.800,40.0000,150.0000,44.6250,46.6466,6000.00,0.064000
40.900,40.0000,150.0000,44.6250,46.6783,6000.00,0.064000
41.000,40.0000,150.0000,44.6875,46.7100,6000.00,0.064000
41.100,40.0000,150.0000,44.6875,46.7416,6000.00,0.064000
41.200,40.0000,150.0000,44.7500,46.7731,6000.00,0.064000
41.300,40.0000,150.0000,44.8125,46.8045,6000.00,0.064000
41.400,40.0000,150.0000,44.8750,46.8359,6000.00,0.064000
41.500,40.0000,150.0000,44.8125,46.8672,6000.00,0.064000
41.600,40.0000,150.0000,45.0000,46.8984,6000.00,0.064000
41.700,40.0000,150.0000,45.0625,46.9296,6000.00,0.064000
41.800,40.0000,150.0000,45.0000,46.9607,6000.00,0.064000
41.900,40.0000,150.0000,44.8750,46.9917,6000.00,0.064000
42.000,40.0000,150.0000,45.0625,47.0227,6000.00,0.064000
42.100,40.0000,150.0000,45.1250,47.0536,6000.00,0.064000
42.200,40.0000,150.0000,45.0000,47.0844,6000.00,0.064000
42.300,40.0000,150.0000,45.1875,47.1152,6000.00,0.064000
42.400,40.0000,150.0000,45.1250,47.1459,6000.00,0.064000
42.500,40.0000,150.0000,45.2500,47.1765,6000.00,0.064000
42.600,40.0000,150.0000,45.2500,47.2070,6000.00,0.064000
42.700,40.0000,150.0000,45.2500,47.2375,6000.00,0.064000
42.800,40.0000,150.0000,45.1875,47.2679,6000.00,0.064000
42.900,40.0000,150.0000,45.3750,47.2983,6000.00,0.064000
43.000,40.0000,150.0000,45.3125,47.3286,6000.00,0.064000
43.100,40.0000,150.0000,45.4375,47.3588,6000.00,0.064000
43.200,40.0000,150.0000,45.5000,47.3889,6000.00,0.064000
43.300,40.0000,150.0000,45.5000,47.4190,6000.00,0.064000
43.400,40.0000,150.0000,45.5000,47.4490,6000.00,0.064000
43.500,40.0000,150.0000,45.5625,47.4790,6000.00,0.064000
43.600,40.0000,150.0000,45.6250,47.5088,6000.00,0.064000
43.700,40.0000,150.0000,45.5625,47.5387,6000.00,0.064000
43.800,40.0000,150.0000,45.6250,47.5684,6000.00,0.064000
43.900,40.0000,150.0000,45.7500,47.5981,6000.00,0.064000
44.000,40.0000,150.0000,45.6875,47.6277,6000.00,0.064000
44.100,40.0000,150.0000,45.6875,47.6572,6000.00,0.064000
44.200,40.0000,150.0000,45.8125,47.6867,6000.00,0.064000
44.300,40.0000,150.0000,45.8750,47.7161,6000.00,0.064000
44.400,40.0000,150.0000,45.9375,47.7455,6000.00,0.064000
44.500,40.0000,150.0000,45.8750,47.7748,6000.00,0.064000
44.600,40.0000,150.0000,45.9375,47.8040,6000.00,0.064000
44.700,40.0000,150.0000,45.9375,47.8332,6000.00,0.064000
44.800,40.0000,150.0000,46.0000,47.8622,6000.00,0.064000
44.900,40.0000,150.0000,46.0625,47.8913,6000.00,0.064000
45.000,40.0000,150.0000,46.0625,47.9202,6000.00,0.064000
45.100,40.0000,150.0000,46.1875,47.9491,6000.00,0.064000
45.200,40.0000,150.0000,46.1250,47.9780,6000.00,0.064000
45.300,40.0000,150.0000,46.2500,48.0067,6000.00,0.064000
45.400,40.0000,150.0000,46.1250,48.0354,6000.00,0.064000
45.500,40.0000,150.0000,46.1250,48.0641,6000.00,0.064000
45.600,40.0000,150.0000,46.3750,48.0927,6000.00,0.064000
45.700,40.0000,150.0000,46.3125,48.1212,6000.00,0.064000
45.800,40.0000,150.0000,46.3750,48.1496,6000.00,0.064000
45.900,40.0000,150.0000,46.2500,48.1780,6000.00,0.064000
46.000,40.0000,150.0000,46.4375,48.2063,6000.00,0.064000
46.100,40.0000,150.0000,46.3750,48.2346,6000.00,0.064000
46.200,40.0000,150.0000,46.3750,48.2628,6000.00,0.064000
46.300,40.0000,150.0000,46.4375,48.2909,6000.00,0.064000
46.400,40.0000,150.0000,46.5625,48.3190,6000.00,0.064000
46.500,40.0000,150.0000,46.5625,48.3470,6000.00,0.064000
46.600,40.0000,150.0000,46.6875,48.3750,6000.00,0.064000
46.700,40.0000,150.0000,46.6875,48.4029,6000.00,0.064000
46.800,40.0000,150.0000,46.6875,48.4307,6000.00,0.064000
46.900,40.0000,150.0000,46.6250,48.4585,6000.00,0.064000
47.000,40.0000,150.0000,46.6875,48.4862,6000.00,0.064000
47.100,40.0000,150.0000,46.6875,48.5138,6000.00,0.064000
47.200,40.0000,150.0000,46.6875,48.5414,6000.00,0.064000
47.300,40.0000,150.0000,46.8750,48.5689,6000.00,0.064000
47.400,40.0000,150.0000,46.8750,48.5964,6000.00,0.064000
47.500,40.0000,150.0000,46.7500,48.6238,6000.00,0.064000
47.600,40.0000,150.0000,46.8125,48.6511,6000.00,0.064000
47.700,40.0000,150.0000,46.9375,48.6784,6000.00,0.064000
47.800,40.0000,150.0000,46.8750,48.7056,6000.00,0.064000
47.900,40.0000,150.0000,47.0000,48.7327,6000.00,0.064000
48.000,40.0000,150.0000,47.0625,48.7598,6000.00,0.064000
48.100,40.0000,150.0000,47.1250,48.7869,6000.00,0.064000
48.200,40.0000,150.0000,47.1875,48.8138,6000.00,0.064000
48.300,40.0000,150.0000,47.1875,48.8407,6000.00,0.064000
48.400,40.0000,150.0000,47.0625,48.8676,6000.00,0.064000
48.500,40.0000,150.0000,47.2500,48.8944,6000.00,0.064000
48.600,40.0000,150.0000,47.1875,48.9211,6000.00,0.064000
48.700,40.0000,150.0000,47.1250,48.9478,6000.00,0.064000
48.800,40.0000,150.0000,47.3125,48.9744,6000.00,0.064000
48.900,40.0000,150.0000,47.3125,49.0010,6000.00,0.064000
49.000,40.0000,150.0000,47.3750,49.0275,6000.00,0.064000
49.100,40.0000,150.0000,47.3750,49.0539,6000.00,0.064000
49.200,40.0000,150.0000,47.3125,49.0803,6000.00,0.064000
49.300,40.0000,150.0000,47.5000,49.1066,6000.00,0.064000
49.400,40.0000,150.0000,47.3750,49.1329,6000.00,0.064000
49.500,40.0000,150.0000,47.5625,49.1591,6000.00,0.064000
49.600,40.0000,150.0000,47.5625,49.1852,6000.00,0.064000
49.700,40.0000,150.0000,47.6250,49.2113,6000.00,0.064000
49.800,40.0000,150.0000,47.5625,49.2373,6000.00,0.064000
49.900,40.0000,150.0000,47.6875,49.2633,6000.00,0.064000
50.000,40.0000,150.0000,47.6875,49.2892,6000.00,0.064000
50.100,40.0000,150.0000,47.6250,49.3151,6000.00,0.064000
50.200,40.0000,150.0000,47.6250,49.3409,6000.00,0.064000
50.300,40.0000,150.0000,47.7500,49.3666,6000.00,0.064000
50.400,40.0000,150.0000,47.7500,49.3923,6000.00,0.064000
50.500,40.0000,150.0000,47.7500,49.4179,6000.00,0.064000
50.600,40.0000,150.0000,47.8125,49.4435,6000.00,0.064000
50.700,40.0000,150.0000,47.8125,49.4690,6000.00,0.064000
50.800,40.0000,150.0000,47.8750,49.4945,6000.00,0.064000
50.900,40.0000,150.0000,47.8750,49.5199,6000.00,0.064000
51.000,40.0000,150.0000,47.9375,49.5452,6000.00,0.064000
51.100,40.0000,150.0000,47.9375,49.5705,6000.00,0.064000
51.200,40.0000,150.0000,47.9375,49.5957,6000.00,0.064000
51.300,40.0000,150.0000,47.9375,49.6209,6000.00,0.064000
51.400,40.0000,150.0000,48.0625,49.6460,6000.00,0.064000
51.500,40.0000,150.0000,48.0000,49.6711,6000.00,0.064000
51.600,40.0000,150.0000,48.1250,49.6961,6000.00,0.064000
51.700,40.0000,150.0000,48.0625,49.7210,6000.00,0.064000
51.800,40.0000,150.0000,48.1875,49.7459,6000.00,0.064000
51.900,40.0000,150.0000,48.1875,49.7708,6000.00,0.064000
52.000,40.0000,150.0000,48.2500,49.7956,6000.00,0.064000
52.100,40.0000,150.0000,48.1875,49.8203,6000.00,0.064000
52.200,40.0000,150.0000,48.1875,49.8450,6000.00,0.064000
52.300,40.0000,150.0000,48.3750,49.8696,6000.00,0.064000
52.400,40.0000,150.0000,48.3125,49.8942,6000.00,0.064000
52.500,40.0000,150.0000,48.3750,49.9187,6000.00,0.064000
52.600,40.0000,150.0000,48.2500,49.9431,6000.00,0.064000
52.700,40.0000,150.0000,48.2500,49.9675,6000.00,0.064000
52.800,40.0000,150.0000,48.4375,49.9919,6000.00,0.064000
52.900,40.0000,150.0000,48.4375,50.0162,6000.00,0.064000
53.000,40.0000,150.0000,48.3125,50.0404,6000.00,0.064000
53.100,40.0000,150.0000,48.4375,50.0646,6000.00,0.064000
53.200,40.0000,150.0000,48.4375,50.0887,6000.00,0.064000
53.300,40.0000,150.0000,48.5000,50.1128,6000.00,0.064000
53.400,40.0000,150.0000,48.5625,50.1368,6000.00,0.064000
53.500,40.0000,150.0000,48.6250,50.1608,6000.00,0.064000
53.600,40.0000,150.0000,48.6875,50.1847,6000.00,0.064000
53.700,40.0000,150.0000,48.7500,50.2086,6000.00,0.064000
53.800,40.0000,150.0000,48.6875,50.2324,6000.00,0.064000
53.900,40.0000,150.0000,48.7500,50.2562,6000.00,0.064000
54.000,40.0000,150.0000,48.6875,50.2799,6000.00,0.064000
54.100,40.0000,150.0000,48.7500,50.3035,6000.00,0.064000
54.200,40.0000,150.0000,48.8125,50.3271,6000.00,0.064000
54.300,40.0000,150.0000,48.8750,50.3507,6000.00,0.064000
54.400,40.0000,150.0000,48.9375,50.3742,6000.00,0.064000
54.500,40.0000,150.0000,48.8750,50.3976,6000.00,0.064000
54.600,40.0000,150.0000,48.8125,50.4210,6000.00,0.064000
54.700,40.0000,150.0000,49.0000,50.4444,6000.00,0.064000
54.800,40.0000,150.0000,48.9375,50.4676,6000.00,0.064000
54.900,40.0000,150.0000,49.0000,50.4909,6000.00,0.064000
55.000,40.0000,150.0000,49.0000,50.5141,6000.00,0.064000
55.100,40.0000,150.0000,49.0625,50.5372,6000.00,0.064000
55.200,40.0000,150.0000,49.1250,50.5603,6000.00,0.064000
55.300,40.0000,150.0000,49.1250,50.5833,6000.00,0.064000
55.400,40.0000,150.0000,49.1875,50.6063,6000.00,0.064000
55.500,40.0000,150.0000,49.1250,50.6292,6000.00,0.064000
55.600,40.0000,150.0000,49.2500,50.6521,6000.00,0.064000
55.700,40.0000,150.0000,49.2500,50.6749,6000.00,0.064000
55.800,40.0000,150.0000,49.1875,50.6977,6000.00,0.064000
55.900,40.0000,150.0000,49.3125,50.7204,6000.00,0.064000
56.000,40.0000,150.0000,49.1875,50.7431,6000.00,0.064000
56.100,40.0000,150.0000,49.3125,50.7657,6000.00,0.064000
56.200,40.0000,150.0000,49.3125,50.7883,6000.00,0.064000
56.300,40.0000,150.0000,49.3125,50.8108,6000.00,0.064000
56.400,40.0000,150.0000,49.3750,50.8333,6000.00,0.064000
56.500,40.0000,150.0000,49.3750,50.8557,6000.00,0.064000
56.600,40.0000,150.0000,49.5000,50.8781,6000.00,0.064000
56.700,40.0000,150.0000,49.4375,50.9004,6000.00,0.064000
56.800,40.0000,150.0000,49.4375,50.9227,6000.00,0.064000
56.900,40.0000,150.0000,49.5000,50.9449,6000.00,0.064000
57.000,40.0000,150.0000,49.5625,50.9671,6000.00,0.064000
57.100,40.0000,150.0000,49.5625,50.9892,6000.00,0.064000
57.200,40.0000,150.0000,49.5625,51.0113,6000.00,0.064000
57.300,40.0000,150.0000,49.6250,51.0334,6000.00,0.064000
57.400,40.0000,150.0000,49.6250,51.0553,6000.00,0.064000
57.500,40.0000,150.0000,49.6875,51.0773,6000.00,0.064000
57.600,40.0000,150.0000,49.6875,51.0991,6000.00,0.064000
57.700,40.0000,150.0000,49.7500,51.1210,6000.00,0.064000
57.800,40.0000,150.0000,49.6875,51.1428,6000.00,0.064000
57.900,40.0000,150.0000,49.8750,51.1645,6000.00,0.064000
58.000,40.0000,150.0000,49.7500,51.1862,6000.00,0.064000
58.100,40.0000,150.0000,49.8750,51.2078,6000.00,0.064000
58.200,40.0000,150.0000,49.8125,51.2294,6000.00,0.064000
58.300,40.0000,150.0000,49.8750,51.2510,6000.00,0.064000
58.400,40.0000,150.0000,49.8750,51.2725,6000.00,0.064000
58.500,40.0000,150.0000,49.8750,51.2939,6000.00,0.064000
58.600,40.0000,150.0000,49.8750,51.3153,6000.00,0.064000
58.700,40.0000,150.0000,49.9375,51.3367,6000.00,0.064000
58.800,40.0000,150.0000,50.0625,51.3580,6000.00,0.064000
58.900,40.0000,150.0000,50.0625,51.3792,6000.00,0.064000
59.000,40.0000,150.0000,50.1250,51.4004,6000.00,0.064000
59.100,40.0000,150.0000,50.1875,51.4216,6000.00,0.064000
59.200,40.0000,150.0000,50.1250,51.4427,6000.00,0.064000
59.300,40.0000,150.0000,50.0625,51.4638,6000.00,0.064000
59.400,40.0000,150.0000,50.1250,51.4848,6000.00,0.064000
59.500,40.0000,150.0000,50.1875,51.5058,6000.00,0.064000
59.600,40.0000,150.0000,50.2500,51.5267,6000.00,0.064000
59.700,40.0000,150.0000,50.1875,51.5476,6000.00,0.064000
59.800,40.0000,150.0000,50.1875,51.5685,6000.00,0.064000
59.900,40.0000,150.0000,50.3125,51.5892,6000.00,0.064000
60.000,40.0000,150.0000,50.3125,51.6100,6000.00,0.064000
60.100,40.0000,150.0000,50.3125,51.6307,6000.00,0.064000
60.200,40.0000,150.0000,50.3125,51.6513,6000.00,0.064000
60.300,40.0000,150.0000,50.3125,51.6719,6000.00,0.064000
60.400,40.0000,150.0000,50.3750,51.6925,6000.00,0.064000
60.500,40.0000,150.0000,50.4375,51.7130,6000.00,0.064000
60.600,40.0000,150.0000,50.3750,51.7335,6000.00,0.064000
60.700,40.0000,150.0000,50.5000,51.7539,6000.00,0.064000
60.800,40.0000,150.0000,50.5000,51.7743,6000.00,0.064000
60.900,40.0000,150.0000,50.5625,51.7946,6000.00,0.064000
61.000,40.0000,150.0000,50.5000,51.8149,6000.00,0.064000
61.100,40.0000,150.0000,50.5625,51.8352,6000.00,0.064000
61.200,40.0000,150.0000,50.6250,51.8554,6000.00,0.064000
61.300,40.0000,150.0000,50.5625,51.8755,6000.00,0.064000
61.400,40.0000,150.0000,50.6250,51.8956,6000.00,0.064000
61.500,40.0000,150.0000,50.6250,51.9157,6000.00,0.064000
61.600,40.0000,150.0000,50.6875,51.9357,6000.00,0.064000
61.700,40.0000,150.0000,50.6250,51.9557,6000.00,0.064000
61.800,40.0000,150.0000,50.7500,51.9756,6000.00,0.064000
61.900,40.0000,150.0000,50.7500,51.9955,6000.00,0.064000
62.000,40.0000,150.0000,50.7500,52.0153,6000.00,0.064000
62.100,40.0000,150.0000,50.8750,52.0351,6000.00,0.064000
62.200,40.0000,150.0000,50.7500,52.0549,6000.00,0.064000
62.300,40.0000,150.0000,50.8125,52.0746,6000.00,0.064000
62.400,40.0000,150.0000,50.6875,52.0943,6000.00,0.064000
62.500,40.0000,150.0000,50.9375,52.1139,6000.00,0.064000
62.600,40.0000,150.0000,50.8750,52.1335,6000.00,0.064000
62.700,40.0000,150.0000,50.8750,52.1530,6000.00,0.064000
62.800,40.0000,150.0000,51.0000,52.1725,6000.00,0.064000
62.900,40.0000,150.0000,50.9375,52.1920,6000.00,0.064000
63.000,40.0000,150.0000,50.8750,52.2114,6000.00,0.064000
63.100,40.0000,150.0000,50.9375,52.2307,6000.00,0.064000
63.200,40.0000,150.0000,51.0000,52.2500,6000.00,0.064000
63.300,40.0000,150.0000,51.0625,52.2693,6000.00,0.064000
63.400,40.0000,150.0000,51.1250,52.2885,6000.00,0.064000
63.500,40.0000,150.0000,51.1250,52.3077,6000.00,0.064000
63.600,40.0000,150.0000,51.1250,52.3269,6000.00,0.064000
63.700,40.0000,150.0000,51.2500,52.3460,6000.00,0.064000
63.800,40.0000,150.0000,51.2500,52.3651,6000.00,0.064000
63.900,40.0000,150.0000,51.1250,52.3841,6000.00,0.064000
64.000,40.0000,150.0000,51.1250,52.4031,6000.00,0.064000
64.100,40.0000,150.0000,51.3125,52.4220,6000.00,0.064000
64.200,40.0000,150.0000,51.1875,52.4409,6000.00,0.064000
64.300,40.0000,150.0000,51.3750,52.4597,6000.00,0.064000
64.400,40.0000,150.0000,51.2500,52.4785,6000.00,0.064000
64.500,40.0000,150.0000,51.3125,52.4973,6000.00,0.064000
64.600,40.0000,150.0000,51.3125,52.5160,6000.00,0.064000
64.700,40.0000,150.0000,51.3125,52.5347,6000.00,0.064000
64.800,40.0000,150.0000,51.2500,52.5534,6000.00,0.064000
64.900,40.0000,150.0000,51.4375,52.5720,6000.00,0.064000
65.000,40.0000,150.0000,51.4375,52.5905,6000.00,0.064000
65.100,40.0000,150.0000,51.5000,52.6091,6000.00,0.064000
65.200,40.0000,150.0000,51.4375,52.6275,6000.00,0.064000
65.300,40.0000,150.0000,51.4375,52.6460,6000.00,0.064000
65.400,40.0000,150.0000,51.5000,52.6644,6000.00,0.064000
65.500,40.0000,150.0000,51.5000,52.6827,6000.00,0.064000
65.600,40.0000,150.0000,51.5000,52.7010,6000.00,0.064000
65.700,40.0000,150.0000,51.5625,52.7193,6000.00,0.064000
65.800,40.0000,150.0000,51.6250,52.7376,6000.00,0.064000
65.900,40.0000,150.0000,51.6250,52.7557,6000.00,0.064000
66.000,40.0000,150.0000,51.5625,52.7739,6000.00,0.064000
66.100,40.0000,150.0000,51.5625,52.7920,6000.00,0.064000
66.200,40.0000,150.0000,51.6875,52.8101,6000.00,0.064000
66.300,40.0000,150.0000,51.7500,52.8281,6000.00,0.064000
66.400,40.0000,150.0000,51.6875,52.8461,6000.00,0.064000
66.500,40.0000,150.0000,51.7500,52.8641,6000.00,0.064000
66.600,40.0000,150.0000,51.7500,52.8820,6000.00,0.064000
66.700,40.0000,150.0000,51.6875,52.8998,6000.00,0.064000
66.800,40.0000,150.0000,51.8125,52.9177,6000.00,0.064000
66.900,40.0000,150.0000,51.8125,52.9355,6000.00,0.064000
67.000,40.0000,150.0000,51.8125,52.9532,6000.00,0.064000
67.100,40.0000,150.0000,51.9375,52.9709,6000.00,0.064000
67.200,40.0000,150.0000,51.8750,52.9886,6000.00,0.064000
67.300,40.0000,150.0000,51.8750,53.0062,6000.00,0.064000
67.400,40.0000,150.0000,51.8125,53.0238,6000.00,0.064000
67.500,40.0000,150.0000,52.0000,53.0414,6000.00,0.064000
67.600,40.0000,150.0000,51.8750,53.0589,6000.00,0.064000
67.700,40.0000,150.0000,52.0000,53.0764,6000.00,0.064000
67.800,40.0000,150.0000,52.0000,53.0938,6000.00,0.064000
67.900,40.0000,150.0000,51.9375,53.1112,6000.00,0.064000
68.000,40.0000,150.0000,52.0000,53.1286,6000.00,0.064000
68.100,40.0000,150.0000,52.1250,53.1459,6000.00,0.064000
68.200,40.0000,150.0000,52.0625,53.1632,6000.00,0.064000
68.300,40.0000,150.0000,52.0000,53.1805,6000.00,0.064000
68.400,40.0000,150.0000,52.1250,53.1977,6000.00,0.064000
68.500,40.0000,150.0000,52.0625,53.2148,6000.00,0.064000
68.600,40.0000,150.0000,52.1250,53.2320,6000.00,0.064000
68.700,40.0000,150.0000,52.1875,53.2491,6000.00,0.064000
68.800,40.0000,150.0000,52.3125,53.2661,6000.00,0.064000
68.900,40.0000,150.0000,52.1875,53.2831,6000.00,0.064000
69.000,40.0000,150.0000,52.1875,53.3001,6000.00,0.064000
69.100,40.0000,150.0000,52.1875,53.3171,6000.00,0.064000
69.200,40.0000,150.0000,52.3125,53.3340,6000.00,0.064000
69.300,40.0000,150.0000,52.3125,53.3508,6000.00,0.064000
69.400,40.0000,150.0000,52.3750,53.3677,6000.00,0.064000
69.500,40.0000,150.0000,52.2500,53.3845,6000.00,0.064000
69.600,40.0000,150.0000,52.3750,53.4012,6000.00,0.064000
69.700,40.0000,150.0000,52.3750,53.4179,6000.00,0.064000
69.800,40.0000,150.0000,52.3750,53.4346,6000.00,0.064000
69.900,40.0000,150.0000,52.3750,53.4513,6000.00,0.064000
70.000,40.0000,150.0000,52.3750,53.4679,6000.00,0.064000
70.100,40.0000,150.0000,52.3750,53.4844,6000.00,0.064000
70.200,40.0000,150.0000,52.4375,53.5010,6000.00,0.064000
70.300,40.0000,150.0000,52.3750,53.5175,6000.00,0.064000
70.400,40.0000,150.0000,52.4375,53.5339,6000.00,0.064000
70.500,40.0000,150.0000,52.4375,53.5503,6000.00,0.064000
70.600,40.0000,150.0000,52.5625,53.5667,6000.00,0.064000
70.700,40.0000,150.0000,52.6250,53.5831,6000.00,0.064000
70.800,40.0000,150.0000,52.5625,53.5994,6000.00,0.064000
70.900,40.0000,150.0000,52.5625,53.6157,6000.00,0.064000
71.000,40.0000,150.0000,52.5000,53.6319,6000.00,0.064000
71.100,40.0000,150.0000,52.6250,53.6481,6000.00,0.064000
71.200,40.0000,150.0000,52.6250,53.6643,6000.00,0.064000
71.300,40.0000,150.0000,52.6250,53.6804,6000.00,0.064000
71.400,40.0000,150.0000,52.6875,53.6965,6000.00,0.064000
71.500,40.0000,150.0000,52.6875,53.7126,6000.00,0.064000
71.600,40.0000,150.0000,52.6875,53.7286,6000.00,0.064000
71.700,40.0000,150.0000,52.8125,53.7446,6000.00,0.064000
71.800,40.0000,150.0000,52.7500,53.7606,6000.00,0.064000
71.900,40.0000,150.0000,52.6875,53.7765,6000.00,0.064000
72.000,40.0000,150.0000,52.8125,53.7924,6000.00,0.064000
72.100,40.0000,150.0000,52.7500,53.8082,6000.00,0.064000
72.200,40.0000,150.0000,52.8125,53.8240,6000.00,0.064000
72.300,40.0000,150.0000,52.8750,53.8398,6000.00,0.064000
72.400,40.0000,150.0000,52.8125,53.8556,6000.00,0.064000
72.500,40.0000,150.0000,52.8750,53.8713,6000.00,0.064000
72.600,40.0000,150.0000,52.8750,53.8869,6000.00,0.064000
72.700,40.0000,150.0000,53.0000,53.9026,6000.00,0.064000
72.800,40.0000,150.0000,52.9375,53.9182,6000.00,0.064000
72.900,40.0000,150.0000,52.8750,53.9337,6000.00,0.064000
73.000,40.0000,150.0000,53.0000,53.9493,6000.00,0.064000
73.100,40.0000,150.0000,53.0625,53.9648,6000.00,0.064000
73.200,40.0000,150.0000,53.0000,53.9802,6000.00,0.064000
73.300,40.0000,150.0000,53.0000,53.9957,6000.00,0.064000
73.400,40.0000,150.0000,53.1250,54.0111,6000.00,0.064000
73.500,40.0000,150.0000,53.1250,54.0264,6000.00,0.064000
73.600,40.0000,150.0000,53.1250,54.0418,6000.00,0.064000
73.700,40.0000,150.0000,53.1250,54.0571,6000.00,0.064000
73.800,40.0000,150.0000,53.0625,54.0723,6000.00,0.064000
73.900,40.0000,150.0000,53.1250,54.0876,6000.00,0.064000
74.000,40.0000,150.0000,53.0625,54.1027,6000.00,0.064000
74.100,40.0000,150.0000,53.1875,54.1179,6000.00,0.064000
74.200,40.0000,150.0000,53.1875,54.1330,6000.00,0.064000
74.300,40.0000,150.0000,53.2500,54.1481,6000.00,0.064000
74.400,40.0000,150.0000,53.1875,54.1632,6000.00,0.064000
74.500,40.0000,150.0000,53.2500,54.1782,6000.00,0.064000
74.600,40.0000,150.0000,53.2500,54.1932,6000.00,0.064000
74.700,40.0000,150.0000,53.1875,54.2082,6000.00,0.064000
74.800,40.0000,150.0000,53.2500,54.2231,6000.00,0.064000
74.900,40.0000,150.0000,53.3125,54.2380,6000.00,0.064000
75.000,40.0000,150.0000,53.3125,54.2528,6000.00,0.064000
75.100,40.0000,150.0000,53.2500,54.2677,6000.00,0.064000
75.200,40.0000,150.0000,53.3125,54.2825,6000.00,0.064000
75.300,40.0000,150.0000,53.3750,54.2972,6000.00,0.064000
75.400,40.0000,150.0000,53.3125,54.3119,6000.00,0.064000
75.500,40.0000,150.0000,53.3125,54.3266,6000.00,0.064000
75.600,40.0000,150.0000,53.4375,54.3413,6000.00,0.064000
75.700,40.0000,150.0000,53.4375,54.3559,6000.00,0.064000
75.800,40.0000,150.0000,53.4375,54.3705,6000.00,0.064000
75.900,40.0000,150.0000,53.5000,54.3851,6000.00,0.064000
76.000,40.0000,150.0000,53.3750,54.3996,6000.00,0.064000
76.100,40.0000,150.0000,53.5000,54.4141,6000.00,0.064000
76.200,40.0000,150.0000,53.5625,54.4286,6000.00,0.064000
76.300,40.0000,150.0000,53.5625,54.4430,6000.00,0.064000
76.400,40.0000,150.0000,53.5000,54.4574,6000.00,0.064000
76.500,40.0000,150.0000,53.6875,54.4718,6000.00,0.064000
76.600,40.0000,150.0000,53.5625,54.4861,6000.00,0.064000
76.700,40.0000,150.0000,53.5625,54.5004,6000.00,0.064000
76.800,40.0000,150.0000,53.6875,54.5147,6000.00,0.064000
76.900,40.0000,150.0000,53.6250,54.5290,6000.00,0.064000
77.000,40.0000,150.0000,53.5625,54.5432,6000.00,0.064000
77.100,40.0000,150.0000,53.6250,54.5574,6000.00,0.064000
77.200,40.0000,150.0000,53.6875,54.5715,6000.00,0.064000
77.300,40.0000,150.0000,53.6875,54.5856,6000.00,0.064000
77.400,40.0000,150.0000,53.6875,54.5997,6000.00,0.064000
77.500,40.0000,150.0000,53.6875,54.6138,6000.00,0.064000
77.600,40.0000,150.0000,53.6250,54.6278,6000.00,0.064000
77.700,40.0000,150.0000,53.6875,54.6418,6000.00,0.064000
77.800,40.0000,150.0000,53.7500,54.6557,6000.00,0.064000
77.900,40.0000,150.0000,53.8750,54.6697,6000.00,0.064000
78.000,40.0000,150.0000,53.8125,54.6836,6000.00,0.064000
78.100,40.0000,150.0000,53.8750,54.6974,6000.00,0.064000
78.200,40.0000,150.0000,53.8750,54.7113,6000.00,0.064000
78.300,40.0000,150.0000,53.9375,54.7251,6000.00,0.064000
78.400,40.0000,150.0000,53.8125,54.7389,6000.00,0.064000
78.500,40.0000,150.0000,53.9375,54.7526,6000.00,0.064000
78.600,40.0000,150.0000,53.8125,54.7663,6000.00,0.064000
78.700,40.0000,150.0000,54.0000,54.7800,6000.00,0.064000
78.800,40.0000,150.0000,53.8125,54.7937,6000.00,0.064000
78.900,40.0000,150.0000,53.8750,54.8073,6000.00,0.064000
79.000,40.0000,150.0000,54.0000,54.8209,6000.00,0.064000
