epoch_ms,setpt,requester,fan0,fan0_raw,fan0_pwm,fan0_pwm_raw,die0,die0_raw,failsafe
1786401931942,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932042,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932142,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932242,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932342,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932442,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932542,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932642,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932742,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932842,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401932942,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933042,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933142,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933242,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933342,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933442,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933542,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933642,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933742,3000,Minimum,4471,4471,0.3,-1,63.1875,63.1875,0
1786401933842,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401933942,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934042,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934142,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934243,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934346,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934442,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934542,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
1786401934642,3000,Minimum,4471,4471,0.3,-1,63.25,63.25,0
